title,author,condition,price
The Changing World of Soviet Russia,by David J. Dallin,Rare Books,"£21,29"
The Wisdom of India,by Lin Yutang (ed.),Rare Books,"£14,79"
All Gaul is Divided,by Anonymous,Rare Books,"£12,49"
Short History of the Royal Marines,by G. W. M. Grover,Rare Books,"£11,29"
Psychology And Morals An Analysis Of Character,by J. A. Hadfield,Rare Books,"£21,79"
CIOS File No. XXXIII-62. Centrifugal Casting of Crank Cases - Middle Parts (Appendix No. 20 to C.I.O.S. Report XXXII - 119),by B Gray,Rare Books,£16.79
At the War,by Lord Northcliffe,Rare Books,£10.59
The Social And Political Systems Of Central Polynesia Vol II,by Robert W. Williamson,Rare Books,£20.69
The Light of India,by Harold Begbie,Rare Books,£20.69
The Psychology Of Religion (Home University Library Of Modern Knowledge Series),by L. W. Grensted,Rare Books,£7.59
Policy for the West,by Barbara Ward,Rare Books,£5.09
Defence in the Cold War,by Chatham House Study Group,Rare Books,£7.79
The Devil'S Repertoire Or Nuclear Bombing And The Life Of Man,by Victor Gollancz,Rare Books,£12.39
The Battle of Wavre and Grouchy's Retreat,by W. Hyde Kelly,Rare Books,£15.09
Television and the Political Image: a Study of the Impact of Television on the 1959 General Election,by Joseph Trenaman and Denis McQuail,Rare Books,£10.29
Family Needs and the Social Services,by Political and Economic Planning,Rare Books,£8.49
The World,by W. J Rood,Rare Books,£5.09
Industrial Psychology,by Morris S. Viteles,Rare Books,£72.79
The World Today Volume 19 Jan-Dec 1963,by Unstated,Rare Books,£12.99
On the Unity of the International Communist Movement,by V. I. Lenin,Rare Books,£9.69
The Stratification of Behaviour,by D S Schwayder,Rare Books,£8.69
The Pacific Dependencies of the United States,by John Wesley Coulter,Rare Books,£13.99
Building Cooperative Movements in Developing Countries: Sociological and Psychological Aspects,by Konrad Engelmann,Rare Books,£21.19
Modern Political Constitutions,by C. F. Strong,Rare Books,£8.49
The Destroyers,by Douglas Reeman,Rare Books,£11.89
What is Radical Politics Today?,by Jonathan Pugh (Ed.),Rare Books,£6.89
Political Development in the New States.,by Edward. Shils,Rare Books,£18.19
A War Museum 1914-1918,by Hamish Miles,Rare Books,£8.49
The English Vision: An Anthology,by Herbert Read,Rare Books,£21.89
H.M.S. Fidelity,by Marcel Jullian,Rare Books,£7.89
Our Nothern Boarders: India-China Boarder Dispute,by Paul,Rare Books,£13.29
Laws of Life,by Halliday Sutherland,Rare Books,£8.49
Lion In The Morning,by Henry Seaton,Rare Books,£7.99
Chinese Communist Literature,by Cyril Birch,Rare Books,£20.69
"Political Thought of Lord Salisbury, 1854-68",by Michael Pinto-Duschinsky,Rare Books,£22.39
"The Revolt Of French Canada, 1800-1835: A Chapter In The History Of The British Commonwealth",by Helen Taft Manning,Rare Books,£11.89
From Gladstone to Lloyd George,by Alexander Mackintosh,Rare Books,£13.39
Battle Honours of the Royal Navy,by Oliver Warner,Rare Books,£8.09
Ace High,by Flight-Lieutenant,Rare Books,£21.89
Child Development: the Emerging Self (Psychology Series),by D C.Dinkmeyer,Rare Books,£8.69
"Language And Thought In Schizophrenia;: Collected Papers Presented At The Meeting Of The American Psychiatric Association, May 12, 1939, Chicago, Illinois (Norton Library)",by J. S Kasanin,Rare Books,£16.79
An Agony Of Collisions,by Peter Padfield,Rare Books,£20.99
Facing Mount Kenya: Tribal Life of the Kikuyu,by Jomo Kenyatta,Rare Books,£14.69
Studies in Socialism,by Jean Jaures,Rare Books,£14.99
"Fighters, Volume Two: War Planes of the Second World War",by William Green,Rare Books,£12.39
Capital: Volume 2,by Karl Marx,Rare Books,£13.79
Notes Towards The Definition of Culture,by T. S. Eliot,Rare Books,£9.09
Psycho-Cybernetics. A New Way to Get More Out of Living Life,by Maxwell Maltz,Rare Books,£36.99
Onwards to Victory,by Winston S Churchill,Rare Books,£20.49
The Theory And Practice Of Psychiatry,by Frederick Carl Redlich,Rare Books,£13.99
The People's War Britain 1939-45,by Angus Calder,Rare Books,£11.99
Underworld U.S.A.,by Joseph F. Dinneen,Rare Books,£16.99
Depth Psychology: A Crotocal History,by Dieter Wyss,Rare Books,£9.99
The School,by W. B. Curry,Rare Books,£16.79
Wingless Victory,by Anthony Richardson,Rare Books,£7.09
The Naval Blockade 1914-1918,by Louis Guichard,Rare Books,£19.59
Lectures On Political Economy: Volume I - General Theory,by Knut Wicksell,Rare Books,£18.69
R.A.F. Biggin Hill,by Graham Wallace,Rare Books,£8.19
The United States And British Commonwealth In Prophecy,by Herbert W Armstrong,Rare Books,£16.79
In The Shadow Of The Mau Mau,by Ione Leigh,Rare Books,£22.29
The Essentials Of Parliamentary Democracy,by R.Bassett,Rare Books,£9.39
Enemy of Rome,by Leonard Cottrell,Rare Books,£7.09
"German Diplomatic Documents 1871-1914, Vol. III",by E. T. S. Dugdale,Rare Books,£30.59
The Anglo-Saxons,by Bruce Dickins,Rare Books,£28.69
Mediterranean Front,by Alan Moorehead,Rare Books,£11.29
Release From Nervous Tension,by David Harold Fink,Rare Books,£15.89
Fighters: Attack and Training Aircraft,by Kenneth Munson,Rare Books,£11.39
"Tiger Squadron, The Story of 74 Squadron, R.A.F. in Two World Wars","by Wing Commander Ira ""Taffy"" Jones",Rare Books,£10.19
"The History of Political Science, from Plato to the Present",by Robert H. Murray,Rare Books,£17.09
The Psychoanalytic Theory of Neurosis,by Otto Fenichel,Rare Books,£24.29
Casework: A Psychosocial Therapy,by Florence Hollis,Rare Books,£20.59
Good Housekeeping's Baby Book,,Rare Books,£9.39
A Book About American Politics,by George Stimpson,Rare Books,£35.79
The Hoover Administration,by William Starr Myers and Walter H. Newton,Rare Books,£17.59
The Second Oldest Profession; a Study of the Prostitutes Business Manager,by Ben Lewis Reitman,Rare Books,£28.69
No Small Stir,by Philip Hadley,Rare Books,£11.19
The Ego and the Id,by Sigmund Freud,Rare Books,£18.79
Two Sides of War,by Nicholas P. Clark,Rare Books,£20.49
Our Merchant Navy,by Sidney Howard,Rare Books,£11.69
"The Great Siege: Malta, 1565 (Penguin Books. no. 2106.)",by Ernle Bradford,Rare Books,£7.09
"Parliament: its Romance, its Comedy, its Pathos",by Michael MacDonagh,Rare Books,£19.19
Assault from Within,by Georg von Konrat,Rare Books,£18.39
Grit: The Power of Passion and Perseverance,by Angela Duckworth,Rare Books,£14.29
The New Guinea Offensives,by David Dexter,Rare Books,£33.39
An Introduction to Psychology,by J. H. Wimms,Rare Books,£30.59
The Royal Navy at War,by Vice-Admiral J. E. T. Harper,Rare Books,£17.79
The Bantu Are Coming,by Ray E. Phillips,Rare Books,£29.69
The British Campaign In France And Flanders 1914,by Arthur Conan Doyle,Rare Books,£18.29
How to Survive in Social Work,by Neil Thompson J.McGowan,Rare Books,£44.99
Admiralty Manual of Seamanship Volume I: B.R. 67(I),,Rare Books,£13.29
Victoria's Wars: The Rise of Empire,by Saul David,Rare Books,£59.09
Presentation of Self in Everyday Life,by Erving Goffman,Rare Books,£43.89
The Prince,by Niccolo MacHiavelli,Rare Books,£7.09
Voices Of Dissent: A Collection Of Articles From Dissent Magazine,by Unstated,Rare Books,£8.49
Your Mind and Mine,by Raymond B. Cattell,Rare Books,£20.49
Maxims and Reflections of the Rt. Hon.Winston S.Churchill,by Colin Coote,Rare Books,£12.29
Life In The Twenty-first Century: The Fantastic World Of The Immediate Future As Predicted By 29 Of Russia's Leading Scientists,by Mikhail Vassiliev,Rare Books,£12.29
Psychology for Everyman and Woman,by A.E. Mander,Rare Books,£8.79
"The Love an Unknown Soldier, Found in a Dug Out",by Anonymous,Rare Books,£11.19
The Big Show. Some Experiences of a French Fighter Pilot in the R A F,by Pierre Clostermann,Rare Books,£11.19
The Invisible Government,by David Wise & Thomas B.Ross,Rare Books,£15.59
Personality: A Psychological Interpretation,by Gordon W.Allport,Rare Books,£36.49
Marconi 1939-1945: A War Record.,by George Godwin,Rare Books,£16.79
Married Love,by Marie Carmichael Stopes,Rare Books,£11.99
Essays on the Welfare State,by Richard M.Titmuss,Rare Books,£9.99
Totem and Taboo....,by Sigmund Freud,Rare Books,£7.39
A History of 11th Armoured Division,by Unstated,Rare Books,£22.39
The Crescent Moon,by Francis Brett Young,Rare Books,£6.39
Military Uniforms of Britain and the Empire,by R.Money Barnes,Rare Books,£11.99
Miracles Happen: The Transformational Healing Power of Past Life Memories,by Brian Weiss,Rare Books,£16.29
The Class Struggles in France 1848 to 1850,by Karl Marx,Rare Books,£11.39
The Great World War - A History Vol. VIII,by Frank A.Mumby D.ahannay (Eds.),Rare Books,£10.39
The Great World War A History Volume VII,"by F A .Mumby D,Hannay (Eds.)",Rare Books,£9.99
The German Officer-Corps in Society and State 1650-1945,by Karl Demeter,Rare Books,£14.59
The Fleet in the Window: A Novel,by David Bergamini,Rare Books,£12.19
The Psychology of the Saints,by Henri Joly,Rare Books,£21.39
Reality Therapy,by William Glasser,Rare Books,£11.99
Practical Psychology,by I. Gregory Smith,Rare Books,£35.99
Catch - 22,by Joseph Heller,Rare Books,£9.99
England's Fight With The Papacy: A Political History,by Walter Walsh,Rare Books,£32.29
The Navy's Here!,by Willi Frischauer Robert Jackson,Rare Books,£9.99
Night Comes to the Cumberlands - A Biography Of A Depressed Area,by Harry M. Caudill,Rare Books,£15.99
Revolutionary Communist at Work: A Political Biography of Bert Ramelson,by Tom Sibley & Roger V. Seifert,Rare Books,£20.99
"Two Sides Of The Atlantic, Notes Of An Anglo-American Newspaperman,",by Hamil Grant,Rare Books,£22.99
The Cavalry Went Through,by Bernard Newman,Rare Books,£23.99
A Sketch-Map History of the Great Wars and After 1914-160,by Irene Richards et. al.,Rare Books,£11.99
Young Man Luther: A Study in Psychoanalysis and History,by Erik H.Erikson,Rare Books,£14.49
To Seek A Newer World,by Robert F. Kennedy,Rare Books,£28.99
Evolution of National Insurance in Great Britain: Origins of the Welfare State,by B. B. Gilbert,Rare Books,£16.79
"Utilitarianism, Liberty, Representative Government",by John Stuart Mill,Rare Books,£9.99
The New Ireland: Quest for Peace and Progress,by John Cooney & Tony McGarry Eds.,Rare Books,£32.99
Specially Employed: The Story Of British Aid To French Patriots Of The Resistance,by Maurice J. Buckmaster,Rare Books,£38.69
I Survived,by Godfrey Lias,Rare Books,£11.99
How to Avoid People,by B.A.Young,Rare Books,£30.99
Submarine U93,by Charles Gilson,Rare Books,£14.99
The Fall of the N.I. Executive,by Paddy Devlin,Rare Books,£7.39
Holy War in Belfast,by Andrew Boyd,Rare Books,£19.69
Social Security,by William A Robson,Rare Books,£13.29
"Wages, Price and Profit",by Karl Marx,Rare Books,£9.99
The Levittowners,by Herbert J. Gans,Rare Books,£30.99
Heraldry in War,by Howard N. Cole,Rare Books,£9.39
How to Study,by Arthur W. Kornhauser,Rare Books,£8.89
The Art of Teaching Young Minds to Observe and Think,by John Gill,Rare Books,£38.49
No Bombs at All,by C. H. Ward-Jackson,Rare Books,£11.39
Discovering English Customs and Traditions,by Margaret Gascoigne,Rare Books,£6.99
German Secret Weapons: Blueprint for Mars,by Brian Ford,Rare Books,£7.39
"Is Sex Necessary?: Or, Why You Feel the Way You Do",by James Thurber,Rare Books,£9.99
"New Data for Lenin's ""Imperialism"" The Highest Stage of Capitalism",by E. Varga,Rare Books,£22.99
Workers Abroad,by G. P. Jones,Rare Books,£14.99
Chambers' Elocution,by Various,Rare Books,£14.29
The Royal Flying Corps in the War,by Wing Adjutant,Rare Books,£18.69
"Six British Battles: Crecy, Poitiers, Blenheim, Malplaquet, Tourcoing, Waterloo",by Hilaire Belloc,Rare Books,£22.79
The Yoruba-Speaking People of the Slave Coast of West Africa,by A.B.Ellis,Rare Books,£21.69
Thirty Seconds Over Tokyo,"by Ted W. Lawson, Bob Considine",Rare Books,£18.59
The Fabulous Democrats A History of the Democratic Party in Text and Pictures,by David L.Cohn,Rare Books,£18.59
The Deathmakers,by Glen Sire,Rare Books,£14.29
Israel and The Arabs,by Maxime Rodinson,Rare Books,£14.69
Short Leash,by Bertrand Shurtleff,Rare Books,£8.89
Randall And The River Of Time,by C. S. Forester,Rare Books,£9.49
American Government: Basic Documents and Materials (Political Science S.),by Dixon and Plischke,Rare Books,£17.79
British Warship Names,by Capt. T.D Manning,Rare Books,£14.29
Getting Better. A Handbook for Convalescents,by Sheila Pim,Rare Books,£16.99
Practical Psychoanalysis,by H. Ernest Hunt,Rare Books,£24.49
Our India,by Minoo Masani,Rare Books,£26.49
Partners in Adventure: A New Look at the Commonwealth Today,by Derek Ingram,Rare Books,£6.49
The Best of Connolly - James Connolly,by James Connolly,Rare Books,£10.79
Revolution and Counter Revolution: Germany 1848,by Karl Marx,Rare Books,£26.19
An Introduction to Psychology for the Use of Teachers,by J. H. Wimms,Rare Books,£21.99
Successful Living,by W. Bran Wolfe,Rare Books,£36.39
Commando Extraordinary,by Charles Foley,Rare Books,£9.49
Atlantis,by Ulrich Mohr & A. V. Sellwood,Rare Books,£6.29
The Green Platform,by Declan Coyle,Rare Books,£11.09
Cover Of Darkness,by Chisholm Roderick,Rare Books,£11.29
Give Us The Tools,by Argonaut,Rare Books,£11.29
The Road Back,by Erich Maria Remarque,Rare Books,£26.39
"A Black Byzantium, The Kingdom of Nupe in Nigeria",by S. F. Nadel,Rare Books,£18.49
The Greek Dilemma,by William Hardy McNeil,Rare Books,£11.49
"Your Community: Its Provision for Health, Education, Safety, and Welfare.",by Joanna Carver Colcord,Rare Books,£37.09
The Coming Battle of Germany,by William B. Ziff,Rare Books,£24.89
The Kimono Mind: An Informal Guide to Japan and the Japanese,by Bernard Rudofsky,Rare Books,£22.49
Facts and Theories of Psychoanalysis,by Ives Hendrick,Rare Books,£8.79
Interpreting Personality Theories,by Ledford J.Bischof,Rare Books,£8.79
The Singapore Story,by Kenneth Attiwill,Rare Books,£14.79
The Story of the Highland Regiments,by Frederick Watson,Rare Books,£11.39
Mid Pacific Outposts,by Sir Albert Ellis,Rare Books,£20.89
Within Four Walls,by Major M. C. C.Harrison & Captain H. A. Cartwright,Rare Books,£18.79
The Study of Military History,by Major E. W. Sheppard,Rare Books,£30.69
We Europeans: A Survey Of 'Racial' Problems.,by Julian S. Huxley,Rare Books,£17.89
"For King and Another Country: Indian Soldiers on the Western Front, 1914-18",by Shrabani Basu,Rare Books,£23.39
This Hallowed Ground: The Story of the Union Side of the Civil War,by Bruce Catton,Rare Books,£11.69
One of Our Submarines,by Edward Young,Rare Books,£6.39
The Somme,by A.H. Farrar-Hockley,Rare Books,£11.89
Members of the Long Parliament,by D. Brunton and D. H. Pennington.,Rare Books,£30.59
Political thought in England,by Ernest Barker,Rare Books,£12.99
Seven Assignments [First Edition],by Dudley Clarke,Rare Books,£425.39
The Origins of Love and Hate,by I.D.Suttie,Rare Books,£12.99
Revelations of a Soviet Diplomat,by Grigory Z. Besedovsky,Rare Books,£88.49
The Age of Permanent Revolution,by Leon Trotsky,Rare Books,£15.29
Jump For It: Stories Of The Caterpillar Club,by Gerald Bowman,Rare Books,£6.89
Victory At Sea,by Lieut. Commander Pk. Kemp,Rare Books,£11.19
Foundations for a Science of Personality,by Andras Angyal,Rare Books,£37.09
Into Battle: Speeches by the Right Hon. Winston S. Churchill,by Winston S Churchill,Rare Books,£11.19
Brown on Resolution,by C.S.Forester,Rare Books,£7.39
The Soviet World,by Luca Pietromarchi,Rare Books,£16.39
Comparative Psychology of Mental Development,by Heinz Werner,Rare Books,£25.39
The Principal Speeches of the Statesman and Orators of the French Revolution 1789-1795 Vol. II,by H. Morse Stephens (ed.),Rare Books,£24.09
The Spanish Civil War,by Hugh Thomas,Rare Books,£9.39
Utilitarianism,by John Stuart Mill,Rare Books,£16.69
The State in Theory and Practice,by Harold J. Laski,Rare Books,£15.89
The Empty Coffin,by Barry Wynne,Rare Books,£5.99
The War Illustrated. Volume Four.,by Sir John Hammerton (Ed.),Rare Books,£13.29
Above The Battle,by Padre C. Alchin,Rare Books,£44.99
Peace Patrol,by Stewart Roddie,Rare Books,£53.79
Nature of Society,by Leon Maclaren,Rare Books,£33.39
Years of the Sky Kings,by Arch Whitehouse,Rare Books,£9.39
The Economics of Defense in the Nuclear Age,by Charles Johnston Hitch,Rare Books,£11.19
"Socialists, Liberals and Labour: The Struggle for London 1885-1914 (Study in Political History)",by Paul Thompson,Rare Books,£26.89
Dieppe The Dawn of Decision,by Jacques Mordal,Rare Books,£9.69
The Mission,by Dean Brelis,Rare Books,£6.29
Aircraft of World War 1 ('Hippo Books; No.16'),by John W. R. Taylor,Rare Books,£8.79
England's Dances: Folk-dancing To-day And Yesterday,by Douglas Kennedy,Rare Books,£11.19
Go In and Sink,by Douglas Reeman,Rare Books,£6.59
N. Equals One: Experimental Studies of Single Cases (Insight Series on Psychology),by P.O.Davidson (Ed.),Rare Books,£33.79
Vote Labour? Why?,by Licinius,Rare Books,£10.79
Shall Angels Weep Again?,by Mary Master Needham,Rare Books,£44.99
The Six Days of Yad Mordechai,by Margaret Larkin,Rare Books,£7.49
Soldier From The Wars Returning,by Jerrard Tickell,Rare Books,£20.49
The Old Wise Woman: A Study Of Active Imagination,by Rix Weaver,Rare Books,£10.59
Fighter Aircraft Of The World (Hippo Books),by John William Ransom Taylor,Rare Books,£13.39
Private Army,by Vladimir Peniakoff (Popski),Rare Books,£13.29
Observer's Book of Military Aircraft (Observer's Pocket S.),by William Green,Rare Books,£9.39
You Are Not the Target,by Laura Archera Huxley,Rare Books,£21.29
History of the Royal Army Ordnance Corps 1920-1945,by Brigadier A. H. Fernyhough,Rare Books,£36.09
The Psychoanalysis of Children (International Psycho-Analysis Library),by Melanie Klein,Rare Books,£15.59
Canada in Flanders. Volume II.,by Lord Beaverbrook,Rare Books,£25.09
Road Past Mandalay,by John Masters,Rare Books,£11.19
Cockleshell Heroes,by C.E.Lucas Phillips,Rare Books,£13.09
Arms And The Men,by Ian Hay,Rare Books,£13.09
"Aircraft in Profile, Volume One","by Various, Martin C. Windrow (Ed.)",Rare Books,£14.69
German Air Force Bombers of World War Two. Volume One,by Alfred Price,Rare Books,£10.99
Wing Leader,by J.E. 'Johnnie' Johnson,Rare Books,£6.59
Trafalgar. The Nelson Touch,by David Howarth,Rare Books,£7.49
"We Also Served: The Story of the Home Guard in Cambridgeshire and the Isle of Ely, 1940-1943.",by Anon,Rare Books,£10.59
Religion In Secular Society: A Sociological Comment (New Thinker's Library),by Bryan R. Wilson,Rare Books,£9.39
"Race Attitudes In South Africa: Historical, Experimental And Psychological Studies",by I. D. MacCrone,Rare Books,£15.89
Forty Years of Anglo-Irish Relations,by Lord Pakenham,Rare Books,£9.39
Ramsay At War,by David Woodward,Rare Books,£33.89
The Cruel Sea,by Nicholas Monsarrat,Rare Books,£6.39
The Integration of the Personality,by C. G. Jung,Rare Books,£39.99
You Must Have Love,by Eustace Chesser,Rare Books,£5.89
Assize Of Arms. Vol 1.,by Brig-Gen J.H. Morgan,Rare Books,£9.09
The Watery Maze: The Story of Combined Operations,by Bernard Fergusson,Rare Books,£16.29
Tanks,by A.M. Low,Rare Books,£19.59
"Democracy in America, Vol. 2",by Alexis de Tocqueville,Rare Books,£6.39
Labour and the New World,by Philip Snowden,Rare Books,£21.79
The Republic of Plato. Edited with Critical Notes and an Introduction on the Text by James Adam.,"by James Adam, [Ed] Plato",Rare Books,£20.99
Paediatric Priorities in the Developing World,by David Morley,Rare Books,£19.29
Set Europe Ablaze,by E. H. Cookridge,Rare Books,£24.29
"Narcotics, Delinquency And Social Policy: The Road To H",by Isidor Chein et al,Rare Books,£23.19
Violent Men: An Inquiry Into The Psychology Of Violence,by Hans Toch,Rare Books,£17.99
"Lord Riddells Intimate Diary of the Peace Conference and After, 1918-1923",by Lord Riddell,Rare Books,£17.69
Scandinavian Studies in Criminology: Volume 2 - Aspects of Social Control in Welfare States,by Nils Christie Ed.,Rare Books,£12.79
Child Development & Personality,by P. H. Mussen et al,Rare Books,£10.59
Your Erroneous Zones,by Wayne W. Dyer,Rare Books,£19.39
Patton And The 3rd Army In The Bulge,by Guy Franz Arend,Rare Books,£11.29
Malta Convoy,by Peter Shankland and Anthony Hunter,Rare Books,£7.19
Battle For Crete,by John Hall Spencer,Rare Books,£12.49
Enigma: The Battle For The Code,by Hugh Sebag-Montefiore,Rare Books,£14.59
"Nemesis: The Battle for Japan, 1944-45",by Max Hastings,Rare Books,£32.49
Politics And The Press c.1780-1850,by A. Aspinall,Rare Books,£56.99
The Speeches of Lord Birkenhead,by Lord Birkenhead,Rare Books,£21.39
The Jungle Was Our Home,by Joan Gerstad,Rare Books,£12.49
Fairer Shares: A Possible Advance In Civilisation And Perhaps The Only Alternative To Communism,by John Spedan Lewis,Rare Books,£72.99
"United Nations: Piety, Myth And Truth",by Andrew Boyd,Rare Books,£7.19
The Hunting of Force Z,by Richard Hough,Rare Books,£11.29
V.C.'s of The Royal Navy,by John Frayn Turner,Rare Books,£11.29
Law of Attraction: The Secret Behind The Secret,by Michael Losier,Rare Books,£12.89
Church and State in Theory and Practice,by Gordon Crosse,Rare Books,£10.69
English Thought in the Nineteenth Century,by D. C. Somervell,Rare Books,£12.49
The History of the Cotton Famine,by R. Arthur. Arnold,Rare Books,£56.09
The Drama of Graf Spee and the Battle of the Plate,by Sir Eugen Millington-Drake,Rare Books,£30.39
The Secret Battleplane,by Percy F. Westerman,Rare Books,£11.29
Merchantman rearmed,by David W. Bone,Rare Books,£13.49
"Cowan's War: The Story Of British Naval Operations In The Baltic, 1918-1920",by Geoffrey Bennett,Rare Books,£27.89
Stuttering: A Psychodynamic Approach To Its Understanding And Treatment,by Dominick Anthony Barbara,Rare Books,£32.49
United States and World War II: v. 2,by A. Russell Buchanan,Rare Books,£36.99
The Naked Island,by Russell Braddon,Rare Books,£15.19
A Daily Dose of Strength,by Jayne Briggs,Rare Books,£12.39
You'll Die In Singapore,by Charles McCormac,Rare Books,£7.19
Details of the Rocket System,by Colonel Sir William Congreve,Rare Books,£16.09
Both Sides Of The Hill: Britain And The Palestine War,by Jon Kimche,Rare Books,£14.79
The Fighting Four,by A. R. Channel,Rare Books,£12.49
About the House: A Parliamentarian's Commentary,by Dame Jill Knight,Rare Books,£12.49
From Two to Five,by Kornei Chukovskii,Rare Books,£21.79
Proceed at Will,by Burke Wilkinson,Rare Books,£6.59
The Growth and Distribution of Population,by S. Vere Pearson,Rare Books,£25.29
The Cost of Freedom a New Look at Capitalism,by Henry C. Wallich,Rare Books,£22.19
Ends Are Means: A Critique Of Social Values,by K. S. Shelvankar,Rare Books,£31.89
The Cloven Hoof: A Study Of Contemporary London Vices,by Taylor Croft,Rare Books,£270.99
Mountain and Flood: The History of the 52nd (Lowland) Division 1939-1946.,by George Blake,Rare Books,£34.19
"Romany Cottage, Silverlake",by Monica M Hutchings,Rare Books,£20.49
Utilizing World Abundance By The Inauguration Of A System To Establish Accessible Reserves Of Essential Commodities So Administered As To Achieve ... Price Stability At Realistic Levels,by L. St. Clare Grondona,Rare Books,£11.89
The Admiralty List Of Wireless Signals. Volume 1,"by Hydrographic Department, Admiralty",Rare Books,£13.89
Effective Psychotherapy: The Contribution Of Hellmuth Kaiser,by Hellmuth Kaiser,Rare Books,£17.49
Climate And The Energy Of Nations,by Sydney Frank Markham,Rare Books,£28.69
The Psycho-Analytical Treatment Of Children: Technical Lectures And Essays,by Anna Freud,Rare Books,£16.39
On Politics and Education,by John Locke,Rare Books,£17.79
Five Quarters Of The Orange,by Joanne Harris,Rare Books,£15.89
"Power, Politics and People",by C. Wright Mills,Rare Books,£30.69
Sussex Gorse: The Story of a Fight,by Sheila Kaye-Smith,Rare Books,£11.89
Battles Of The '45,by Katherine Tomasson & Francis Buist,Rare Books,£6.59
Papers Relating to the Navy During the Spanish Civil War 1585-1587,by Julian S Corbett,Rare Books,£16.69
The Undaunted,by Ronald Seth,Rare Books,£17.89
Your Emotional Problems,by Peter Fletcher,Rare Books,£7.89
A Record Of The War: The Fifteenth Quarter,by Philip Graves,Rare Books,£10.39
English Country Life 1780-1830,by E. W. Bovill,Rare Books,£20.49
Future Positive,by Edward de Bono,Rare Books,£9.19
Fire-Power British Army Weapons and Theories of War 1904-1945,by Shelford Bidwell & Dominick Graham,Rare Books,£30.69
The Kaiser And English Relations,by E. F. Benson,Rare Books,£7.89
Into Battle: Speeches,by Winston S. Churchill,Rare Books,£9.19
One of Our Submarines,by Edward Young,Rare Books,£9.19
The Far Eastern Policy of the United States,by A. Whitney Griswold,Rare Books,£11.89
Red Badge Of Courage (Fl): An Episode Of The American Civil War,by Stephen Crane,Rare Books,£19.79
Knowledge Revolution: An Analysis of the International Brain Market and the Threat to Europe,by Dimitris N. Chorafas,Rare Books,£11.29
The New Britain: Labour's Plan,by Harold Wilson,Rare Books,£7.29
The Psychology of Superstition,by Gustav Jahoda,Rare Books,£13.59
Socialism and Syndicalism,by Philip Snowden,Rare Books,£10.99
Sins of Their Fathers,by Marjorie Rittwagen,Rare Books,£15.09
Britain and the British,by Robert Finch,Rare Books,£28.69
Reading Disability. Diagnosis and Treatment,by Florence Roswell and Gladys Natchez,Rare Books,£17.39
"Georgi Dimitrov, Selected Works. Volume I",by Georgi Dimitrov,Rare Books,£24.39
"Winds of Change, 1914-1939",by Harold Macmillan,Rare Books,£9.19
Women Teaching for Change,by Kathleen Weiler,Rare Books,£13.69
Waterloo Lectures: A Study of the Campaign of 1815,by Charles C. Chesney,Rare Books,£25.69
The New World (English Speaking Vol II),by Winston S Churchill,Rare Books,£9.19
The Twelve Days of Christmas,by Miles Hadfield,Rare Books,£12.29
Types Of Naval Officers Drawn From The History Of The British Navy,by A. T. Mahan,Rare Books,£10.99
Soldier From The Wars Returning,by Jerrard Tickell,Rare Books,£55.19
Locke: Two Treatises of Government,by John Locke,Rare Books,£15.29
Secrets Of Mind Power,by Harry Lorayne,Rare Books,£12.19
"The Boer War, 1899-1900. From the Ultimatum to the Occupation of Bloemfontein. Compiled from Authentic Sources.",by Anon,Rare Books,£16.79
The Rorschach in Oractice,by Theodora Alcock,Rare Books,£17.29
A History of Local Government,by K.B.Smellie,Rare Books,£13.29
Progress into the Past. The Rediscovery of Mycenaean Civilization,by William A. McDonald,Rare Books,£10.89
"Scottish Pageant, 1707-1802 (Saltire books series)",by Agnes Mure Mackenzie (Ed.),Rare Books,£8.79
Britain at War - An Anthology,by Arthur Stanley,Rare Books,£8.79
Aids To Psychology For Nurses,by N. Mackenzie,Rare Books,£9.89
Europe In Arms,by Liddell Hart,Rare Books,£14.79
Human Agression,by Anthony Storr,Rare Books,£18.49
Psychology of Sex,by Havelock Ellis,Rare Books,£6.29
Geography of World Affairs,by J. P. Cole,Rare Books,£7.79
The Communist Party and 1956: Our History Pamphlet 88,by Various,Rare Books,£6.49
Defence In The Nuclear Age,by Commander Sir Stephen King-Hall,Rare Books,£12.29
Capital. Volume 2. Everyman's Library No. 849,by Karl Marx,Rare Books,£17.59
The Anatomy of Captivity,by John Laffin,Rare Books,£10.49
Merchantmen-At-Arms: The British Merchants' Service In The War,by David W. Bone,Rare Books,£23.89
Social Group Work Practice. The Creative Use of Social Process,by Gertrude Wilson,Rare Books,£17.59
Purnell's History of the Second World War Number 64,by Not stated,Rare Books,£10.79
Power of Positive Thinking,by Norman Vincent Peale,Rare Books,£10.49
"British Diplomacy, 1813-1815",by C. K. Webster (ed),Rare Books,£8.79
British Prime Ministers: A Portrait Gallery,by Duff Cooper (intro),Rare Books,£20.29
Ourselves in Wartime,by Various,Rare Books,£12.79
The Psychiatrists,by Arnold A. Rogow,Rare Books,£17.69
One-Man War,by Hal Richardson,Rare Books,£21.99
The Decisive Battles of the Western World and Their Influence Upon History Volume Two (2) From the Defeat of the Spanish Armada to the Battle of Waterloo,by J.F.C.Fuller,Rare Books,£28.29
Emile Durkheim and His Sociology,by Harry Alpert,Rare Books,£12.79
L'Alliance Franco-Russe,by Georges Michon,Rare Books,£19.69
