title,author,condition,price
PHOENIX ASCENDANT,by Ryk E. Spoor,Good,£5.50
A Kingdom Besieged,by Raymond E Feist,Very Good,£14.90
The White Cat,by Holly Black,Very Good,£4.40
Las Lineas Ley (Los Sabios Libro 2),by Lisa Lowell,Like New,£3.49
Blood Roses,by Chelsea Quinn Yarbro,Very Good,£20.10
An Oath of Brothers (Book #14 in the Sorcerer's Ring),by Morgan Rice,Very Good,£8.99
Muse of Nightmares,by Laini Taylor,Very Good,£7.00
When the Tiger Roars,by Graeme Cann,Very Good,£3.49
Spectre,by Phaedra Weldon,Very Good,£5.50
The Fallen,by Melissa Barker-Simpson,Like New,£4.40
Inquisitor Nummer Sieben,by Armin Moser,Like New,£3.49
Morgen die ganze Welt,by Raymond Adam,Very Good,£3.49
State of Grace,by Elizabeth Davies,Very Good,£6.50
White Wolf,by David Gemmell,Very Good,£4.80
Shadow Prowler,by Alexey Pehov,Very Good,£3.50
The Domino Men,by Jonathan Barnes (Balliol College Oxford),Very Good,£5.30
El Tiempo Despues del Olvido,by Jonny Capps,Very Good,£3.49
Gilgamesh,by Stephan Grundy,Well Read,£6.20
Red-Robed Priestess,by Elizabeth Cunningham,Like New,£10.40
The Amulet of Vichalace,by Zoe Stead,Good,£4.90
Hidden Warrior,by Lynn Flewelling,Well Read,£3.49
Perfect Match,by I T Lucas,Very Good,£6.60
Collide,by Sarah Hatake,Like New,£5.60
The Return of Fursey (Valancourt 20th Century Classics),by Mervyn Wall,Like New,£14.99
Amour interdit,by Lyse Blue,Very Good,£16.90
Fate Howled,by Tiffani Skye,Very Good,£10.90
"The Holy Grail of Eris, Vol. 4 (manga)",by Kujira Tokiwa,Very Good,£8.90
Magical Midlife Alliance,by K F Breene,Like New,£10.60
Minimum Wage Magic,by Rachel Aaron,Very Good,£9.90
The Memory of Souls,by Jenn Lyons,Good,£19.90
The World Anvil Anthology,by B K Bass,Like New,£6.90
Savage Silence,by Ellis Leigh,Very Good,£7.50
Two Swords,by Tim Crets,Like New,£105.00
The Evolution Of Spring,by J M Hair,Like New,£6.90
The Secrets of the Sacred Arms,by Heinrich Dittrich,Very Good,£7.90
Janlan Alverra,by Laura Jane Arnold,Very Good,£5.80
A Mind for Trade,by Andre Norton,Very Good,£5.20
"Les Kergallen, tome 5,5",by Fleurine Retore,Very Good,£4.30
A Touch of Starlight,by Jenna Wolfhart,Very Good,£6.30
Glaston,by C C Lynch,Very Good,£5.30
The Heir To The North,by Steven Poore,Like New,£7.10
Journal of Ewl,by M a Fenech,Like New,£4.70
Heart of the Hunted,by Georgina Stancer,Very Good,£6.60
Dogsbody and Other Strange Tales,by Moya Green,Very Good,£7.99
Deliverance,by Samantha Schinder,Very Good,£4.30
Make Over Wizards,by Mary Ray,Very Good,£5.00
Hearken to Avalon,by Arianna Alexsandra Collins,Very Good,£4.50
Finding Dragon's Court,by Jessie Donovan,Like New,£7.80
Blood Harvest,by Tessa Dawn,Very Good,£12.90
The Dragon's Find,by Jessie Donovan,Like New,£7.80
Winter at Stonefire,by Jessie Donovan,Like New,£6.60
The Dragon's Discovery,by Jessie Donovan,Like New,£21.99
Taught by the Dragon,by Mythical Lake Design,Like New,£10.50
The Dark Terror,by Jerry Knaak,Good,£6.60
The Book of Dragons,by A J Dalton,Very Good,£6.30
A Heart of Midnight,by Jenna Wolfhart,Very Good,£6.60
Ghost in the Stone,by Jonathan Moeller,Very Good,£6.60
Darklands,by Nancy Holzner,Very Good,£5.00
Seduced by Magic,by Cheyenne McCray,Well Read,£6.20
Coinspinner's Story,by Carole Nelson Douglas,Very Good,£9.80
Tales of the Witch World,by Andre Norton,Very Good,£12.90
Forced Bonds,by J Bree,Like New,£15.70
From Ashes,by Heather Wohl,Very Good,£10.00
The Sun and the Void,by Gabriela Romero Lacruz,Very Good,£100.00
The Bloodline,by K R Fraser,Very Good,£6.90
Selling Out,by Justina Robson,Very Good,£3.50
Requiem of Silence,by L. Penelope,Very Good,£4.80
The Gate Thief,by Orson Scott Card,Very Good,£3.90
The Serpent Bride,by Sara Douglass,Very Good,£4.80
Habitation of the Blessed,by Catherynne M. Valente,Very Good,£10.50
"Laughing Under the Clouds, Volume 5",by KarakaraKemuri,Like New,£9.30
Shield of Winter,by Nalini Singh,Very Good,£4.80
"The Best Science Fiction and Fantasy of the Year, Volume Thirteen",by Jonathan Strahan,Very Good,£5.50
Naamah's Blessing,by Jacqueline Carey,Very Good,£11.90
The Tattered Banner,by Duncan M Hamilton,Very Good,£5.30
ASH,by Mary Gentle,Very Good,£3.60
The Dragon in the Sword,by Michael Moorcock,Very Good,£3.49
Styxx,by Sherrilyn Kenyon,Very Good,£11.00
Kitsune-Mochi,by Laura Vanarendonk Baugh,Very Good,£8.90
Dragon Road,by Joseph Brassey,Very Good,£4.80
Upon The Midnight Clear,by Sherrilyn Kenyon,Very Good,£3.60
City of O,by CM Taylor,Very Good,£4.00
Naamah's Blessing,by Jacqueline Carey,Good,£12.80
The Cry of the Newborn,by James Barclay,Very Good,£3.50
The Rise of Mankind,by Jez Cajiao,Very Good,£8.50
The Mechanical Messiah and Other Marvels of the Modern Age,by Robert Rankin,Very Good,£4.80
The Book of Bera,by Suzie Wilde,Very Good,£4.30
Black Talon,by Jaime Castle,Well Read,£7.60
Wizards,by David McIntee,Very Good,£3.80
The Night of the Swarm,by Robert V.S. Redick,Very Good,£9.30
Last Call At The Nightshade Lounge,by Paul Krueger,Very Good,£3.49
"Sophia, Princess Among Beasts",by James Patterson,Very Good,£3.50
Warm Bodies (The Warm Bodies Series),by Isaac Marion,Very Good,£3.50
The Iron Duke,by Meljean Brook,Very Good,£3.70
Sworn in Steel,by Douglas Hulick,Very Good,£3.50
Darkhaven,by A. F. E. Smith,Very Good,£3.49
Go Fetch,by Shelly Laurenston,Like New,£9.30
Brighid's Quest,by P.C. Cast,Very Good,£4.30
The Sun's Devices,by Rebecca Levene,Very Good,£4.30
"Once Bitten, Twice Shy",by Jennifer Rardin,Very Good,£3.50
The Wooden Sea,by Jonathan Carroll,Good,£11.40
The Palace of Impossible Dreams,by Jennifer Fallon,Good,£16.80
Old Man's Ghosts,by Tom Lloyd,Good,£3.49
Fallen Dragon,by Peter F. Hamilton,Very Good,£4.80
Eyes Like Leaves,by Charles de Lint,Very Good,£10.00
Folk'd Up,by Laurence Donaghy,Good,£3.70
The Huntsman's Amulet,by Duncan M Hamilton,Good,£10.80
Godkiller,by Hannah Kaner,Very Good,£11.90
"High School Prodigies Have It Easy Even in Another World!, Vol. 2 (light novel)",by Riku Misora,Very Good,£4.30
Flex,by Ferrett Steinmetz,Very Good,£3.50
Stormwarden,by Janny Wurts,Very Good,£6.30
Generation 18,by Keri Arthur,Very Good,£3.80
"War of the Fae (Book 5, After the Fall)",by Elle Casey,Like New,£3.49
Pyramid Waltz,by Barbara Ann Wright,Very Good,£4.50
The Land Across,by Gene Wolfe,Well Read,£9.00
The Mane Attraction,by Shelly Laurenston,Very Good,£4.30
The Fall of Lucifer,by Wendy Alec,Very Good,£11.00
Taste of the Immortals,by Naomi Jayne,Very Good,£3.49
Blooded Blade,by J C Daniels,Very Good,£9.49
"The Deer King, Vol. 2 (manga)",by Nahoko Uehashi,Very Good,£10.00
Secrets of a Midlife Witch,by J C Yeamans,Very Good,£15.90
Masks of the Martyrs,by Jack L. Chalker,Very Good,£3.50
Mistress of the Empire,by Raymond E. Feist,Very Good,£4.20
Dragonwall,by Troy Denning,Well Read,£3.50
The Dragon Arcana,by Pierre Pevel,Very Good,£5.30
Hell To Pay,by Matthew Hughes,Very Good,£6.20
Devil May Cry,by Sherrilyn Kenyon,Very Good,£3.50
Evil Dark,by Justin Gustainis,Very Good,£7.99
Interesting Times,by Sir Terry Pratchett,Very Good,£7.99
Chainfire,by Terry Goodkind,Good,£4.30
The Gathering Of The Lost,by Helen Lowe,Very Good,£3.50
The Ark,by Patrick S Tomlinson,Very Good,£3.90
Every Which Way But Dead,by Kim Harrison,Very Good,£3.80
The Emperor's Knife,by Mazarkis Williams,Very Good,£3.50
The Clockwork Alice,by Deanna Knippling,Very Good,£4.80
The Devil's Blade,by Mark Alder,Very Good,£3.49
The Other Lands,by David Anthony Durham,Very Good,£3.50
"The Gray Wolf Throne (The Seven Realms Trilogy, Book Three)",by Cinda Williams Chima,Good,£4.60
Noonshade,by James Barclay,Very Good,£4.30
The Kingdom is a Golden Cage,by Lilly Inkwood,Very Good,£6.30
The Second Empire,by Paul Kearney,Very Good,£16.99
Dreamer's Pool,by Juliet Marillier,Very Good,£13.10
Into The Trees,by J Alastair Nash,Like New,£6.80
The Outstretched Shadow,by Mercedes Lackey,Like New,£23.10
Jack in the Blood,by Jason Buck,Very Good,£3.50
The Island of Whispers,by Brendan Gisby,Good,£6.30
Taken by the Krinar,by Anna Zaires,Very Good,£6.60
The Shining Stone,by Brendan Quayle,Very Good,£4.80
Said the Fisherman (Classic Reprint),by Marmaduke Pickthall,Very Good,£8.50
Retribution,by Mark Charan Newton,Very Good,£8.70
All Those Explosions Were Someone Else's Fault,by James Alan Gardner,Very Good,£4.00
Tenebrasco,by Hannah Reed,Very Good,£3.49
The Quest for Saint Camber,by Katherine Kurtz,Very Good,£3.80
The Knave of Secrets,by Alex Livingston,Very Good,£3.90
Shadowtech Sourcebook,by FASA Corporation,Very Good,£6.30
A Basket of Devils,by J C Hartcarver,Like New,£16.80
The Autumn Castle,by Kim Wilkins,Very Good,£3.49
The First Blade of Ostia,by Duncan M Hamilton,Very Good,£9.40
King of Sword and Sky,by C. L. Wilson,Very Good,£4.70
The Oracle,by K. S. Marsden,Like New,£4.20
Roa Seeks,by Electra Nanou,Very Good,£8.90
Ravenous,by V.K. Forrest,Well Read,£6.20
Stone Seeds,by Jo Ely,Good,£3.49
Among Thieves,by M.J. Kuhn,Very Good,£6.50
Dead Woman's Curse,by K M Martinez,Very Good,£8.90
Washed Up,by Valerie Grezman,Very Good,£5.50
A Crown of Shadows and Secrets,by Sloane Murphy,Very Good,£5.50
Shadow Walker,by Anya J Cosgrove,Very Good,£6.00
Intended Enemies,by D Lieber,Like New,£7.80
The Fox,by Arlene Radasky,Very Good,£5.50
God of Tarot,by Piers Anthony,Well Read,£5.20
Wolf Bound,by Jennifer Snyder,Very Good,£6.90
Familiar Strangers,by D R Perry,Very Good,£5.50
Seven Sins,by J R Thorn,Very Good,£7.90
Wild Heart,by Mila Young,Very Good,£7.90
Wild Girl,by Mila Young,Very Good,£8.40
Broomstick Breakdown,by Eve Langlais (RWA. SFWA),Very Good,£5.50
Harbinger of the Storm,by Elle Wolfson,Very Good,£5.50
Dekon,by Kate Rudolph,Very Good,£5.50
"Book Set One, Books 1,2,3",by James Erith,Very Good,£5.80
Dolor and Shadow,by Angela B Chrysler,Very Good,£6.00
The Upworld,by Lindsey S Frantz,Very Good,£5.50
Shadow\\'s Ghost,by Ray & Ann Diamond,Like New,£5.60
New Adventures of Alice,by John Rae,Very Good,£5.50
Kingdom River,by Mitchell Smith,Well Read,£3.50
Ex Gratia,by M W McLeod,Good,£4.10
L'Horloge Vivante,by Philippe Roy,Very Good,£3.49
The Black Rook,by Davey Cobb,Good,£4.70
Darrienia,by K. J. Simmill,Very Good,£5.80
Tempest of Bravoure,by Valena D'Angelis,Very Good,£7.40
"Max & Lydia . . . & Rob, Too",by Mj Quinn,Very Good,£4.00
The Warlock Insane,by Christopher Stasheff,Very Good,£4.99
Prodigy Prince,by Natasha Sapienza,Very Good,£4.00
The House Of Vampires Trilogy,by Samantha Snow,Very Good,£5.00
The Shoes Come First,by Janet Leigh,Very Good,£3.49
The Invisible Life of Addie Larue,by V E Schwab,Very Good,£100.00
Two Kingdoms,by DC Moore,Very Good,£4.50
The Rival,by Kristine Kathryn Rusch,Very Good,£4.50
El Don del Lobo,by Professor Anne Rice,Good,£4.30
Moon Tortured,by McKenzie Hunter,Well Read,£3.49
Depravity,by M J Haag,Very Good,£3.60
The Awakening,by Bevan McGuiness,Very Good,£4.30
Whisper of Shadows,by Diana Pharaoh Francis,Very Good,£3.60
The Ward Witch,by Sarah Painter,Very Good,£9.99
Tower of the Gods,by D K Holmberg,Very Good,£3.60
The Last Dragon King,by Leia Stone,Very Good,£7.00
The Tunnels Of Ferdinand,by James Moloney,Very Good,£8.00
Walking on Water,"by Graham Hamer, M.Ed.",Very Good,£3.50
Boozehounds and Ball Drops,by Leanne Leeds,Very Good,£3.60
Summer Princess,by Sloane Murphy,Very Good,£3.60
Charley Cooper And The Fractured Gene,by V G Walker,Very Good,£3.49
Taqwah Travels,by Tony Pang,Like New,£3.49
Black Of Wing,by Jc Andrijeski,Very Good,£7.00
Slaying the Frost King,by Candace Robinson,Very Good,£10.90
Wyldblood Magazine #3,by Mark Bilsborough,Very Good,£3.60
The Gift of Madness,by D K Holmberg,Very Good,£3.60
The Last Conclave,by D K Holmberg,Very Good,£3.60
A Touch of Brimstone,by McKenzie Hunter,Very Good,£10.70
Crosswind,by Lynne Cantwell,Very Good,£3.49
Los ojos de los enterrados (Parte II),by Miguel Angel Asturias,Very Good,£4.00
Edge,by Other Mark Alessi,Like New,£4.10
Royally Entangled,by Catherine Banks,Very Good,£3.50
Glimmer of The Other,by Heather G. Harris,Like New,£12.50
Her Knight's Quest: Warriors of the Mist Book 2,by Alexis Morgan,Like New,£3.50
Thread of Hope,by Rachel Bonner,Very Good,£3.49
Stillbright Volume 2,by Daniel M Ford,Very Good,£4.00
The Children of the Moon,by Yvonne Robertson,Very Good,£6.30
SeQuence Aligned,by Lorraine M L M,Like New,£3.49
The Merlin of St. Gilles' Well,by Ann Chamberlin,Well Read,£3.60
Storm Moon Rising,by Tj Green,Very Good,£12.99
Hope Begins,by Victoria Nock,Like New,£3.70
Heir,by A D Starrling,Very Good,£3.60
Jack and the Giants,by Piers Anthony,Very Good,£3.49
A Deadly Affair,by Rm Connor,Very Good,£3.49
Oracle,by Katherine Greyle,Well Read,£3.49
Quick Change Volume 2,by C T O'Leary,Very Good,£3.49
Bloodmagic,by Helen Harper,Very Good,£3.49
The Plankton Collector,by Cath Barton,Very Good,£3.49
Dark Warrior's Promise,by I T Lucas,Very Good,£20.00
Wiedergeburt,by Brandon Varnell,Like New,£3.49
Order of Kings,by Steven Hammond,Like New,£3.80
Pursuit of Power,by Lb Swanson,Like New,£6.70
Primal Needs,by Susan Sizemore,Like New,£3.49
Fading Away,by Alfie Noble,Very Good,£3.50
Junia,by Mercedes Prunty,Very Good,£3.49
The Dragon's Bride,by Katee Robert,Very Good,£12.90
Cursed Alchemist,by Thea Atkinson,Very Good,£6.00
Soul Merchant,by Thea Atkinson,Very Good,£6.00
Red City,by Christopher Mitchell,Very Good,£10.70
Fourth Wing,by Rebecca Yarros,Very Good,£25.99
Walking Through Fire,by Sherri Cook Woosley,Good,£3.49
Belonging,by J E Nice,Very Good,£3.49
Crossroads of Twilight,by Robert Jordan,Well Read,£5.90
Extreme Expectations of the Exiled,by Tuesday Simon,Very Good,£7.50
Rhythm of War,by Brandon Sanderson,New,£11.39
The Door on Half-Bald Hill,by Helena Sorensen,Very Good,£14.00
Vacant Steppes,by Steven Sy,Very Good,£3.60
Soulstring,by Midori Snyder,Well Read,"£9,50"
South,by Frank Owen,Very Good,"£4,80"
The Harsh Cry of the Heron,by Lian Hearn,Well Read,"£4,60"
The Second Book of the Dun Cow,"by Walter Wangerin, Jr.",Very Good,"£8,00"
Flame Riders,by Sean Grigsby,Very Good,"£3,49"
The Place of Dead Kings,by Geoffrey Wilson,Good,"£5,20"
Geis of the Gargoyle,by Piers Anthony,Very Good,"£6,30"
Firebrand,by Brandi R Gann,Very Good,"£3,90"
The Rebel's Cage,by Kate Jacoby,Very Good,"£3,90"
The Thieves of Faith,by Richard Doetsch,Good,"£3,49"
Spira Mirabilis,by Aidan Harte,Very Good,"£3,49"
Edged Blade,by J C Daniels,Very Good,"£6,60"
Dinoalya,by K.R. J,Very Good,"£3,90"
Indigo's Dragon,by Sofi Croft,Good,"£3,49"
Fudoki,by Kij Johnson,Very Good,"£4,50"
The New World,by Michael A. Stackpole,Very Good,"£22,30"
Forge of Darkness The Kharkanas Trilogy 1,by Steven Erikson,Very Good,"£20,00"
Light Stealer,by James Barclay,Very Good,"£10,00"
Stonebearer's Apprentice,by Jodi L Milner,Very Good,"£3,49"
Kingdom,by Susan Pennock,Very Good,"£3,90"
The Dark Remains,by Mark Anthony,Very Good,"£7,99"
The Laughing Corpse,by Laurell K. Hamilton,Very Good,"£4,50"
Ghosts of Redemption,by Edward Field,Very Good,"£13,80"
Bullets And Bones,by R S Penney,Like New,"£3,50"
The Adventures of Pirate Captain,by Noah Beckett,Very Good,"£3,90"
The Fifth Ring,by Mitchell Graham,Good,"£3,49"
The Black Wolf,by Linda Thomas-Sundstrom,Very Good,"£3,49"
The Heritage of Hastur,by Marion Zimmer Bradley,Very Good,"£3,50"
Dragon Overlord,by Charlene Hartnady,Like New,"£9,30"
Captain Marvel,by Peter David,Very Good,"£6,60"
King of the Murgos,by David Eddings,Well Read,"£6,99"
Hall of Whispers,by Mike Jefferies,Very Good,"£3,99"
The Grace of Kings,by Ken Liu,Very Good,"£13,50"
Cold Iron,by Stina Leicht,Very Good,"£6,80"
The Sword and the Sunflower,by Mark Bradford,Very Good,"£5,60"
Enchanter Redeemed,by Sharon Ashwood,Very Good,"£4,99"
Prisoner Of Ironsea Tower,by Sarah Ash,Very Good,"£3,50"
Genbu Kaiden Volume 2,by Yuu Watase,Very Good,"£3,70"
Heart's Blood,by Juliet Marillier,Very Good,"£7,99"
Heaven's Spite,by Lilith Saintcrow,Very Good,"£3,49"
Assassin's Gambit,by Amy Raby,Very Good,"£3,49"
Gryphons Eyrie,by Andre Norton,Very Good,"£5,50"
Dreams of Departure,by Naguib Mahfouz,Very Good,"£7,00"
The Last Kiss Goodbye,by Karen Robards,Very Good,"£3,49"
The Taken,by Vicki Pettersson,Very Good,"£3,49"
Eithe's Way,by Rhian Waller,Very Good,"£6,00"
"Bloody Cross, Vol. 10",by Shiwo Komeyama,Like New,"£9,70"
Confessions of an Ugly Stepsister,by Gregory Maguire,Very Good,"£3,80"
"Ghostlight, the",by Fritz Lieber,Good,£7.30
Harsh Gods,by Michelle Belanger,Very Good,£7.99
Into The Abyss,by J L Langland,Very Good,£6.00
Demon Song,by Cat Adams,Like New,£4.50
A Wolf's Heart,by Vivi Anna,Very Good,£3.49
A Queen's Fate,by Nattie Kate Mason,Very Good,£8.50
Pawn's Dream,by Eric S. Nylund,Very Good,£3.49
Azuri Fae,by India Drummond,Very Good,£5.50
Effendi,by Jon Courtenay Grimwood,Very Good,£4.10
Nightlife,by Rob Thurman,Very Good,£3.49
Virtual Mode,by Piers Anthony,Very Good,£3.80
First Crown,by C Higgins,Very Good,£3.49
Pirates of the Thunder,by Jack L. Chalker,Very Good,£3.49
Going Postal,by Terry Pratchett,Very Good,£5.60
Kitty and the Midnight Hour,by Carrie Vaughn,Very Good,£3.50
Wanderers And Islanders,by Steve Cockayne,Very Good,£3.49
Wizardborn,by David Farland,Good,£10.90
Vampire Hunter,by Kait Ballenger,Very Good,£3.49
A Fistful Of Charms,by Kim Harrison,Very Good,£3.60
The Howling Delve,by Jaleigh Johnson,Well Read,£6.99
Thief's Gamble,by Juliet E. McKenna,Very Good,£3.49
Unholy War,by David Hair,Very Good,£4.40
The Sharpened Fangs Of Lupine Spirit,by H G Sansostri,Like New,£7.10
Warlock's Sun Rising,,Very Good,£6.50
The Thousand Orcs,by R.A. Salvatore,Very Good,£5.90
Han Returns to Earth,by Barbara Brown,Very Good,£4.40
Harklord,by Raphael White,Very Good,£4.80
First King of Shannara,by Terry Brooks,Very Good,£4.80
Mort,by Terry Pratchett,Very Good,£16.99
The Somnambulist and the Psychic Thief,by Lisa Tuttle,Very Good,£11.00
The Night and Its Moon,by Piper CJ,Very Good,£9.90
Flame of Recca Volume 10,by Nobuyuki Anzai,Very Good,£5.99
Wolf Whisperer,by Karen Whiddon,Very Good,£3.49
The Passage Waterstones Exclusive,by Cronin Justin,Very Good,£3.49
Dead Until Dark,by Charlaine Harris,Very Good,£3.49
Bringing Home The Rain,by Bob McGough,Very Good,£6.50
The Soul Watcher,by Katie Hetherington,Very Good,£4.30
Witch's Fury,by Deborah LeBlanc,Very Good,£3.49
The Dragon Arcana,by Pierre Pevel,Very Good,£6.50
Lord of the Rings,by J. R. R. Tolkien,Well Read,£4.40
Against All Things Ending,by Stephen R Donaldson,Very Good,£5.30
Heart of Shadows,by Philip G. Williamson,Very Good,£5.99
Helliconia Winter,by Aldiss,Very Good,£7.00
Music to My Sorrow,by Mercedes Lackey,Very Good,£4.80
Touch,by Michelle Sagara,Very Good,£3.50
Moscow But Dreaming,by Ekaterina Sedia,Very Good,£6.60
Three Alarm Fury,by Annabel Chase,Very Good,£6.30
The Stars Asunder,by Debra Doyle,Good,£3.49
All the Hollow of the Sky,by Kit Whitfield,Like New,£6.80
Talon of the Silver Hawk,by Raymond E Feist,Very Good,£7.10
Divine by Choice,by P.C. Cast,Very Good,£3.60
Our Bloody Pearl,by D N Bryn,Very Good,£9.00
Takaoka's Travels,by Tatsuhiko Shibusawa,Very Good,£10.90
Skullsworn,by Brian Staveley,Very Good,£4.80
Her Majesty's Necromancer,by C J Archer,Very Good,£8.00
Arcadia,by James Treadwell,Very Good,£4.80
Royal Exile,by Fiona McIntosh,Very Good,£3.70
Prince of the Sommerlings,by E.L. Grant,Very Good,£7.40
The Turning,by Jennifer Armintrout,Very Good,£4.30
The Alpha's Kitten,by Vera Foxx,Very Good,£100.00
Stonewielder,by I C Esslemont,Very Good,£20.00
The Severed Streets,by Paul Cornell,Very Good,£4.80
The War of the Lance,by Margaret Weis,Good,£4.99
Curse on the Land,by Faith Hunter,Very Good,£7.30
King's Wrath,by Fiona McIntosh,Very Good,£3.50
The Shelters of Stone,by Jean M. Auel,Very Good,£4.10
Shapechanger's Song,by Jennifer Roberson,Very Good,£10.00
Roar,by Cora Carmack,Very Good,£3.60
Starless,by Jacqueline Carey,Very Good,£11.50
Aerie,by Mercedes Lackey,Well Read,£6.99
Cast in Shadow,by Michelle Sagara,Very Good,£6.90
The Infernal Battalion,by Django Wexler,Very Good,£8.80
Warbringer,by Aaron Hodges,Very Good,£4.80
If Only You Knew,by Louise Mercer,Very Good,£3.49
Renegade (The Captive Series Book 2),by Leslie Mitchell G2 Freelance Editing,Very Good,£7.40
Ragged,by Christopher Irvin,Like New,£4.00
Way of the Wolf,by E. E. Knight,Very Good,£12.00
The Templar Treasure,by Katherine Kurtz,Very Good,£12.40
Dark and Stormy Knights,by P. N. Elrod,Very Good,£4.50
The Dragon Token,by Melanie Rawn,Very Good,£4.10
Buffy the Vampire Slayer/Angel Unseen,by Nancy Holder,Very Good,£3.50
Men Without Women,by Haruki Murakami,Very Good,£4.30
The Desert Spear,by Peter V. Brett,Very Good,£3.50
Li's Friends,by Allison M Kovacs,Very Good,£10.90
A Dog Called Demolition,by Robert Rankin,Very Good,£12.00
Divine by Blood,by P.C. Cast,Very Good,£4.40
Borderline,by Mishell Baker,Very Good,£8.99
Loki of Midgard,by Jennifer Meinking,Very Good,£11.10
Living Dead In Dallas,by Charlaine Harris,Very Good,£3.60
The Book of Bera,by Suzie Wilde,Very Good,£4.80
Corpselight,by Angela Slatter,Good,£4.60
The Dagger And The Forbidden Heir,by Emilia Jae,Very Good,£8.90
Royal Exile,by Fiona McIntosh,Very Good,£3.90
The City of Ice,by K. M. McKinley,Very Good,£3.49
The Witches of Chiswick,by Robert Rankin,Very Good,£3.70
A Rival from the Grave,by Seabury Quinn,Very Good,£25.00
Forsaken,by A D Starrling,Like New,£12.99
Harshini,by Jennifer Fallon,Well Read,£10.70
Witch of the Winter Moon,by Stuart B Mascair,Like New,£13.70
Mercerian Tales,by Paul J Bennett,Very Good,£8.90
Mercerian Tales,by Paul J Bennett,Very Good,£8.90
Woad,by James Isaac,Very Good,£13.86
Life In The Gumball Machine,by Maureen Bartone,Very Good,£6.90
Empire of Shadows,by Jacquelyn Benson,Very Good,£16.10
"So I'm a Spider, So What?, Vol. 15 (light novel)",by Okina Baba,Like New,£12.60
Winter's Arrow,by Lexi C Foss,Like New,£5.80
L'Equilibrio del Vento,by Antonio Colombo,Very Good,£6.30
Born to be Colored Together,by Manly E Hogg,Very Good,£15.80
Rule of the Aurora King,by Nisha J Tuli,Like New,£10.50
Samurai Reborn,by Jalen Tellis,Like New,£6.60
Blood Legacy,by Tej Turner,Very Good,£6.60
Reap the Dead,by J E Taylor,Very Good,£13.90
Breaker of Fate,by R M Derrick,Very Good,£20.90
A Bruxa de Shadowthorn (Twos) Remake,by Antonio Carlos Pinto,Very Good,£23.70
A Vacant House,by Ross MacPherson,Very Good,£3.49
Deliverance,by H L Walsh,Very Good,£19.99
Run,by Lydia Maine,Very Good,£10.90
Rise of the Crones,by Lydia M Hawke,Very Good,£6.30
Lord of Emperors,by Guy Gavriel Kay,Well Read,£21.10
Paradox,by Andy Smithyman,Good,£10.40
Ana's Trial,"by Dan Thompson, (Ca",Very Good,£7.70
An Unintended Voyage,by Marshall Ryan Maresca,Very Good,£6.30
Ravaged Souls,by Caroline Peckham,Very Good,£20.40
The Crone of Mystic Sparks,by Iris Beaglehole,Very Good,£16.99
Touch of Euphoria,by Cat Holland,Like New,£6.80
The Demonic Virtue,"by Knial Piper, II",Very Good,£6.60
Swashbuckling Cats,by Rhonda Parrish,Very Good,£11.99
Fireside and Stone,by K E O'Connor,Like New,£11.99
Spells and Spooks,by K E O'Connor,Like New,£9.30
The French Affair,by Laurie Ravello,Very Good,£11.90
Growlight,by T Godwill Pule,Very Good,£7.30
The Dragon's Treasure,by S E Smith,Very Good,£6.60
The Game of Gods 2,by Joshua Kern,Very Good,£10.70
Pantheon of Life,by Jade Andrews,Very Good,£17.99
In the Dragon's Shadow,by Rufin De Villiers,Like New,£6.60
Obsession,by Meg Anne,Very Good,£11.60
The Riverbed,by Stefan Mattessich,Very Good,£16.90
Mystic Blade,by Gavin Rosenbloom,Like New,£4.80
King's Commission,by James M Ward,Very Good,£6.30
The Middle of the End,by Melanie K Moschella,Like New,£6.60
As Easy as Falling,by Melanie K Moschella,Like New,£6.60
The Devil's Gambit,by Killian Wolf,Like New,£6.60
Forsaken Relic,by Caroline Peckham,Very Good,£27.00
Where the Veil Is Thin,by Alana Joli Abbott,Like New,£14.60
Paths of Fire,by Christopher Mitchell,Very Good,£13.00
The Little Book of Fairy Tales,by Jean Tiffon,Very Good,£5.30
The True Story of Her Life,by Rita Brei,Very Good,£3.49
Song of the Fae,by Tricia O'Malley,Very Good,£9.00
Sacrifice of the Brave King,by Eliza Raine,Very Good,£7.50
To Catch a Moon,by Rym Kechacha,Very Good,£4.40
Into His Command,by Angel Payne,Very Good,£3.49
Harbinger,by Wen Spencer,Very Good,£8.99
One More Bite,by Jennifer Rardin,Very Good,£3.50
Knights of Madness,by Peter Haining,Well Read,£3.49
Anne Stokes Fantasy Collection Colouring Book,by Hinkler Pty Ltd,Very Good,£22.70
"Big, Bad Mother Dwarf'er",by Martha Carr,Very Good,£3.49
Galdoni Book Two,by Cheree L Alsop,Very Good,£3.60
"Witches, Warriors, and Wyverns",by Erin Casey,Very Good,£3.49
The Devious Dr. Jekyll,by Viola Carr,Well Read,£3.49
Library of the Sapphire Wind,by Jane Lindskold,Very Good,£3.49
The Magpie Key,by Sarah Painter,Very Good,£9.99
Hell Bent,by Leigh Bardugo,Very Good,£22.00
Myths,by David N Pauly,Like New,£3.49
Knight,by Karen Lynch,Very Good,£22.00
A Kingdom of Stars and Shadows Special Edition,by Holly Renee,Very Good,£13.90
A Whisper of Wind,by Aaron Wickel,Good,£3.49
Werewolf in the North Woods,by Vicki Lewis Thompson,Very Good,£11.99
