title,author,condition,price
"Coygan Camp A Prehistoric, Romano-British And Dark Age Settlement In Carmarthenshire",by G. J. Wainwright,Rare Books,£12.59
An Introduction to the Philosophy of Education,by S. J. Curtis,Rare Books,£7.49
Foundations of Physics,by M Bunge,Rare Books,£20.79
The Iris,by Brian Mathew,Rare Books,£14.39
The Epistle to the Hebrews,"by Robinson, T H",Rare Books,£10.99
The Gospel of John,by G.H.C. Macgregor,Rare Books,£8.49
Recent Advances in Physiology and Bio-Chemistry,by Leonard Hill,Rare Books,£8.79
Handbook for Travellers in Sussex,by Stated,Rare Books,£14.39
"Horace's ""Odes"" and the Mystery of Do-re-mi",by Stuart Lyons,Rare Books,£9.39
England's Ideal and Other Papers on Social Subjects,by Edward Carpenter,Rare Books,£23.19
At Last We Have Got Our Country Back,by George Harold Calpin,Rare Books,£8.79
Conservation and Caribbean Regional Progress,by Carl A. & Alice A.Carlozzi,Rare Books,£9.99
Henri de Toulouse-Lautrec Drawings And Sketches In Colour.,by Hanspeter Landolt (Ed.),Rare Books,£32.69
Chinese Language Today (University Library),by Paul Kratochvil,Rare Books,£8.79
The Reindeer Council of the United Kingdom Annual Reports 1 -6 1949-55,by Various,Rare Books,£21.19
"The Case of Benn V. Maxton: Being a Correspondence on Capitalism and Socialism, to Which is Appended the Report of a Broadcast Debate",by Ernest Benn & James Maxton,Rare Books,£11.89
Down's Anomaly,by Lionel S Penrose G.F.Smith,Rare Books,£21.69
Peligro de Guerra Nuclear - Punto de Vista de los Medicos Sovieticos,by Evgeni Chazov Et Al,Rare Books,£11.49
Meet Mr. Mulliner (Penguin Books. no. 1815.),by Pelham Grenville Wodehouse,Rare Books,£4.79
Chemical Anthropology. A New Approach to Growth in Children,by Icie Gertrude Macy H.J.Kelly,Rare Books,£26.89
Reach for the Sky,by Paul Brickhill,Rare Books,£5.79
"More Life to Your Years, More Years to Your Life",by Peter M.Stephan,Rare Books,£13.79
Solutions to Mathematical Problem Papers,by E M Radford,Rare Books,£18.09
"A Book Of Anecdotes, Illustrating Varieties Of Experience In The Lives Of The Illustrious And The Obscure",by Daniel George,Rare Books,£9.79
How to Dance,by Anita Peters Wright,Rare Books,£9.99
My Years With General Motors (Management series),by Alfred P Sloan Jr,Rare Books,£7.09
More Nice Types,by Raff & Anthony Armstrong,Rare Books,£11.59
Cambridge University Natural Science Club 1872-1933,by Unstated,Rare Books,£7.89
One More Summer,"by De Selincourt, Aubrey",Rare Books,£20.99
Short Guide to London (the Blue Guides Series) With 4 Maps and 28 Plans - 5th Edition,"by L. Rssell Muirhead, ed.",Rare Books,£12.49
Dogs for Profit,by Rowland Johns & Leonard Naylor,Rare Books,£12.19
"Handbook to Ludlow Containing a Descriptive Account of Ludlow Church. By Mr. Irvine. Historical Accounts of Ludlow Castle, From the Best Authors. Rides and Rambles Round Ludlow",by Unstated,Rare Books,£28.49
A Brief History of English Literature,by E.M. Tappan,Rare Books,£7.19
How To Teach Grammar,by T.J. Livesey,Rare Books,£19.99
"Science, Numbers and I",by Isaac Asimov,Rare Books,£23.69
Wild Life The World Over Comprising Twenty-Seven Chapters Written by Nine Distinguished World-Traveled Specialists,by E.G.Boulenger Et Al.,Rare Books,£15.09
Plant Drugs That Changed the World,by Norman Taylor,Rare Books,£8.49
Yachting: Historical Sketches Of The Sport,by Julius Gabe,Rare Books,£15.59
"Nursing: The Authorised Manual For The St.John Ambulance Association Of The Order Of St.John, The St. Andrew's Ambulance Association, The British Red Cross Society",by St John Ambulance Association,Rare Books,£7.89
Fighter From Whitechapel the Story of Daniel Mend,by Harold Ridalow,Rare Books,£11.99
"The Hussite King: Bohemia in European Affairs, 1440-1471",by Otakar Odlozilik,Rare Books,£12.69
Literary Anecdotes of the Eighteenth Century (Centaur Classics),by John Nichols,Rare Books,£8.49
Islands in a Forgotten Sea,by T. V. Bulpin,Rare Books,£12.09
"The Ballad Of The Sad Cafe: Europa Konyvkiado, Budapest, 1978. A Szomoru Kavehaz Balladaja.",by Carson Mccullers,Rare Books,£18.69
Iron and Steel in Britain 1870-1930,by T.H.Burnham & G.O.Hoskins,Rare Books,£12.09
A Course In Modern Standard Arabic,by Daut Atiyeh Abdo,Rare Books,£20.49
King of Almayne,by T.W.E.Roche,Rare Books,£8.79
"Flies: their origin, natural history, tying, hooks, patterns and selections","by Leonard (John Edson, Jr.). (d. 2005).",Rare Books,£27.19
Para Handy Tales,"by Munro, Neil",Rare Books,£7.49
The World of Light,"by Collis, John Stewart (1900-)",Rare Books,£28.29
Spontaneous Activity in Education,by Maria Montessori,Rare Books,£15.29
Helden sind gefährlich,by David Harper,Rare Books,£8.29
Historiae,by Thucydidis,Rare Books,£10.89
The Works Of Lucian Of Samosata: Volume II,by H. W. & F. G.Fowler,Rare Books,£11.49
An English Note Book,by S.S.Sopwith,Rare Books,£27.39
Susannah of the Mounties A Canadian Story of the Nineties,"by Denison, Muriel",Rare Books,£19.59
Adsorption and Chromatography Vol V,by Harold Gomes Cassidy,Rare Books,£19.39
Out of Reach,by Esme Stuart,Rare Books,£8.39
Girl from Pernau,by Ingrid Hesslander,Rare Books,£8.39
40 Different Ways of Making Retirement Pay,by Henry Martyn,Rare Books,£6.69
Subject Index of the London Library Volume Four,by Stated,Rare Books,£14.59
Lancer at Large.,"by Yeats-Brown, F.",Rare Books,£8.49
June Book 1972,by None given,Rare Books,£7.99
English In Education,by Harry Blamires,Rare Books,£23.99
Companion into Gloucestershire.,"by Beckinsale, R.P.",Rare Books,£13.79
The Observer's Book of Architecture,by John Penoyre,Rare Books,£7.29
You're Wrong About That,"by McCann, Bruce",Rare Books,£17.99
The Law of Fire Insurance,by Charles John Bunyon,Rare Books,£13.19
Heredity,by J. A. S.Watson,Rare Books,£6.69
The Boys' Make-and-Do Book,by Unstated,Rare Books,£9.19
How To Become Quick At Figures,by John Scott,Rare Books,£7.29
Compositor's Work In Printing,by H W Larken,Rare Books,£9.59
"American Windsors A Windsor Handbook, Comprising Illustrations & Descriptions",by Wallace Nutting,Rare Books,£27.39
U-Boat 977,"by Schaeffer, Heinz.",Rare Books,£13.49
On the Origin of Species,by Charles Darwin,Rare Books,£9.69
Reconstruction of American History (University Library),by Higham John Edited,Rare Books,£8.29
The Monastery,by Sir Walter Scott,Rare Books,£10.49
The Secret of Happiness,by Billy Graham,Rare Books,£11.79
World Geography Book III 3 - Commercial Geography,by E. J. S. Lay,Rare Books,£10.19
The Ironclads of Cambrai,by Bryan Cooper,Rare Books,£8.49
New History of England and Great Britain,by J. M. D. Meiklejohn,Rare Books,£7.29
"The Teachers Book of Nature Study, Volume Two",by Various,Rare Books,£8.39
An Introduction to Chaucer,by Maurice Hussey,Rare Books,£11.99
Mark Twain's America,by Bernard Devoto,Rare Books,£19.59
Sewing materials,"by Picken, Mary Brooks",Rare Books,£17.49
The Private Character of Queen Elizabeth,by Frederick Chamberlin,Rare Books,£8.39
False Start in Africa,by R.Dumont,Rare Books,£9.59
Homoeopathy,by Gilbet Charette,Rare Books,£21.59
A Ladybird Book about Coarse Fishing Series 633,by N. Scott,Rare Books,£6.69
Welcome To All This,by D. B. Wyndham Lewis,Rare Books,£11.49
Glasgow Academical Club Centenary Volume 1866-1966,by Glasgow,Rare Books,£7.69
The Warden,"by Trollope, Anthony",Rare Books,£6.59
Occasion for Ombudsman,by T. E.Utley,Rare Books,£8.29
Tan,"by Hinkle, Thomas C.",Rare Books,£6.89
There is a river,"by Vaughan, Richard",Rare Books,£22.99
The Concise Usage and Abusage: A Modern Guide to Good English,by Eric Partridge,Rare Books,£7.59
The Red Rocks of Eddystone,by Fred Majdalany,Rare Books,£11.09
Bioenergetics,by Albert L. Lehninger,Rare Books,£11.59
The Commonwealth Catalogue of Queen Elizabeth Postage Stamps 1969,by Stated,Rare Books,£7.59
The Amazing Results of Positive Thinking,by Norman Vincent Peale,Rare Books,£12.79
Twentieth Century French Writers (Reviews And Reminiscences),by Madame Mary Duclaux,Rare Books,£8.79
Elements of Cargo Handling,by R.B.Oram,Rare Books,£6.99
The Gateway To English Part II,by H.A.Treble & G.H.Vallins,Rare Books,£8.19
The 'Monotype' Casting Machine Manual,"by Monotype Users' Associations,National Committee",Rare Books,£13.29
Composition and Style,by R. D. Blackman (Ed.),Rare Books,£7.49
Essays by Francis Bacon,by Francis Bacon,Rare Books,£8.79
Famous Discoveries By Land and Sea,by Anon,Rare Books,£7.59
Men At Work In The Mid-atlantic States,by Henry Bolles Lent,Rare Books,£21.89
The Private Car: A Collection of Twelve Lectures on Design Trends Presented at Meetings of the Automobile Division of the Institution of Mechanical Engineers (Cromton-Lanchester Lectures),by H.G.Webster W.V.Appleby (Et Al.),Rare Books,£16.59
The First Book Of Energy,by George Harrison,Rare Books,£10.09
"Man, Nature and History",by W. M. S. Russell,Rare Books,£15.39
Fresh Water,by Delwyn Davies,Rare Books,£18.69
Printing Management Calculations,by Unstated,Rare Books,£13.19
The Wheats of Commerce: 1 General Considerations,by E. A. Fisher & C. R. Jones,Rare Books,£10.79
Man Meets Dog,by Konrad Lorenz,Rare Books,£4.79
The Modern Linguist; or Conversations in English and French,by Albert Bartels,Rare Books,£8.79
"List of Subscribers to the Testimonial of a Silver Inkstand Presented to Elizabeth Catherine Capel, Chipstable, June 1891",by Unstated,Rare Books,£27.69
A Miracle On 4 Wheels,by Reinhard Seiffert (trans Auric & Li Lorand),Rare Books,£7.59
Physics of Upper Atmosphere,by Unstated,Rare Books,£20.99
Only Yesterday - an Informal History of the Nineteen - Twenties,by Frederick Lewis Allen,Rare Books,£5.69
Chronicles of Cannon Street,by Frank Travers,Rare Books,£12.39
Esquire Etiquette,by Editors Of Esquire Magazine,Rare Books,£13.09
Matrix Theory for Electrical Engineering Students (Engineering Science Monograph),by Agnes Mary Tropper,Rare Books,£13.39
Lag's Lexicon: A Comprehensive Dictionary and Encyclopedia of the English Prison of To-Day,by Paul Tempest,Rare Books,£13.59
African Outline: a General Introduction (African Library),by Paul Bohannan,Rare Books,£4.79
"A History of the English Speaking World, Volume IV: The Great Democracies",by Winston S Churchill,Rare Books,£7.59
Puzzles and Curious Problems,by Henry Ernest Dudeney,Rare Books,£12.69
The Fortified House in Scotland Central Scotland - Volume Two,by Nigel Tranter,Rare Books,£23.59
The Summer Game,by Neville Cardus,Rare Books,£9.59
An Index To The Pedigrees And Arms Contained In The Heralds' Visitations: And Other Genealogical Manuscripts In The British Museum,by R. Sims,Rare Books,£8.79
Manual of Physical Training,by Unstated,Rare Books,£26.39
Childhood and Movement,by D. Jordan,Rare Books,£8.89
Family Week-end Book,by Beryl Irving,Rare Books,£8.79
Mixed Essays,by Matthew Arnold,Rare Books,£8.79
Supplement to Complete Book of Ballets,by Cyril W. Beaumont,Rare Books,£12.79
Richard Carew of Antony,by F.E.Halliday (Ed.),Rare Books,£7.59
Applied Audiology for Children,by D. M. C.Dale,Rare Books,£12.49
Marketplace Masters: How Professional Service Firms Compete to Win,by Suzanne C.Lowe,Rare Books,£8.79
English Romanesque Architecture Before the Conquest,by A. W. Clapham,Rare Books,£12.89
Cult of Softness,by Arnold Lunn,Rare Books,£13.79
Shrievalty Glimpses Of Sheriffdom In Calcutta,by Subimal Ghosh,Rare Books,£14.79
Stendhal: Notes on a Novelist,by Robert M.Adams,Rare Books,£7.59
Schools of Painting,by Mary Innes,Rare Books,£19.89
The Spiritual Adventures of a Business Man,by T. A. R. Purchas,Rare Books,£31.39
An Experimental Study of Mathematics-Learning,by Z.P.Dienes,Rare Books,£11.49
The chain: A novel,by Paul Wellman,Rare Books,£8.39
Our Cats,by Denham,Rare Books,£6.49
The Shell Guide to Scotland,by Moray Mclaren,Rare Books,£8.09
Professional Education for Social Work in Britain (National Institute for Social Work Training S.),by Marjorie Jean Smith,Rare Books,£11.49
Motor Cycling Guide To The Driving Test,by John Thorpe,Rare Books,£9.29
One Thousand Tales Worth Telling,by Hy. Pickering,Rare Books,£7.29
This Way Forward,by None Stated,Rare Books,£15.69
"Sciascia, No.48",by Walter Mauro,Rare Books,£5.19
You Don't Say: Studies Of Modern American Inhibitions,by Benjamin DeMott,Rare Books,£11.09
Europe's Apprenticeship,"by Coulton, G. G.",Rare Books,£11.49
Machiavelli & The Renaissance. Translated From The Italian By David Moore.,by Federico Chabod,Rare Books,£9.29
Police Car (Real Life Adventure Series),by Roderic Jeffries,Rare Books,£17.59
Facts & Phases of Animal Life,by V.S.Morwood,Rare Books,£11.19
The Rifles Chronicle 2009 An Annual Record Volume 3,by Lieutenant Colonel P.J.Wykeham,Rare Books,£13.89
Power In The Kremlin: From Khrushchev's Decline To Collective Leadership,by Michel Tatu,Rare Books,£8.29
Quantum of Shale: More Tales from the Shale,"by Scott, Jeff",Rare Books,£12.89
Organisation Sociale Et Tradition Orale: Les Guro De Cïte-d'ivoire.,by Ariane Deluz,Rare Books,£17.19
Quicker Reading,by Harry Bayley,Rare Books,£10.59
Regency furniture 1795-1820.,"by Jourdain, Margaret.",Rare Books,£8.09
On Understanding Science An Historical Approach The Terry Lectures,by James B.Conant,Rare Books,£19.29
The Wandsworth Story,by Jean M. Lucas,Rare Books,£27.39
Principles and Practice of Commerce,by James Stephenson,Rare Books,£6.99
Gaiety - Theatre of Enchantment,"by Macqueen-Pope, W.",Rare Books,£13.89
Dorchester Antiquities,by H. J. Moule,Rare Books,£10.49
Practical Mathematics Part II,by Frank Castle,Rare Books,£8.09
"What next, O Duce?",by Beatrice Baskerville,Rare Books,£24.79
Die Stute Deflorata.,by Lehmann,Rare Books,£17.39
"I Spy! Or, Europe Without Tears, a Comedy","by Jones, Maurice Bethell",Rare Books,£10.09
Secrets of the Earth,by Jerome Wyckoff,Rare Books,£7.09
Coins you can collect (Action books),"by Hobson, Burton",Rare Books,£6.49
Paper Hanging,by W. H. Cantrill & W. G. Sutherland,Rare Books,£9.69
Timbers of West Africa,by B. Alwyn Jay,Rare Books,£4.39
Vauxhall Cars Since 1903,by Unstated,Rare Books,£12.69
Voice and Speech,by Gwynneth L. Thurburn,Rare Books,£6.19
Chevrolet Vega Owner's Manual,by Unstated,Rare Books,£7.29
McCormick International E8-41 Combine Harvester Model Book,by Unstated,Rare Books,£29.59
Sex Fulfillment in Marriage,"by Groves, Ernest, Gladys Hoagland & Catherine",Rare Books,£21.39
""" Come to order! "" : Essentials of parliamentary practice and group discussion","by Wines, Emma M",Rare Books,£10.49
Introduction to Greek Prose Composition,by A. Sidgwick,Rare Books,£13.89
"Student Revolt, The Activists Speak",by Herve Bourges,Rare Books,£12.79
Plane And Spherical Trigonometry: Surveying And Tables,by G.A.Wentworth,Rare Books,£19.49
"Birds, Beasts & Relatives.",by Gerald Durrell,Rare Books,£7.09
The New Handbook of Illustration,by Unstated,Rare Books,£18.99
The Structure And Mechanical Properties Of Metals. Volume II,by Bruce Chalmers,Rare Books,£11.59
Knight Book of Pass-Time Games,by Falcon Travis,Rare Books,£4.59
The Arab World: An International Statistical Directory,by David Jones,Rare Books,£6.49
Pocket Dictionary of the French and English Language,by J. E. Wessely,Rare Books,£9.59
A Correlation Study Of Methods Of Matrix Structural Analysis,by Richard H. Gallagher,Rare Books,£12.59
Table of Symbols for Printers' and Authors' Proof Corrections,by Unstated,Rare Books,£5.29
Match-Fishing: How to Join the Ranks of the Experts,by Frank Oates,Rare Books,£10.89
Livy Vol. IV: Books VIII-X,by B. O. Foster (Trans.),Rare Books,£10.59
Destination Chungking,by Han Suyin,Rare Books,£19.59
"Index of Characters (Arranged by Order of Radicals) to Bernhard Karlgren's 'Grammatica Serica Recensa""",by Avishai Gil,Rare Books,£17.19
P. Virgilius Maro Varietate Lectionis Et Perpetua Annotatione Illustratus Volumen Tertium - Aeneidis Libri VII-XII,by P. Virgilius,Rare Books,£22.59
Disarmament is Not Enough,by Unstated,Rare Books,£9.49
Folkestone and the Shepway Holiday Towns,by Unstated,Rare Books,£7.09
English Country,by H J Massingham (Ed.),Rare Books,£7.69
"The Reformer, Volume III",by Stated,Rare Books,£19.59
"Christ Church Cathedral, Fredericton, N B",by Unstated,Rare Books,£11.99
The Annihilation of Man; a Study of the Crisis in the West,"by Paul, Leslie",Rare Books,£23.49
The Eighteenth Aldeburgh Festival of Music and the Arts - 1965,by Unstated,Rare Books,£7.89
"Mathematical Tables; Containing the Common, Hyperbolic, and Logistic Logarithms, Also Sines, Tangents, Secants, and Versed Sines, Both Natural and Logarithmic",by Charles Hutton,Rare Books,£25.29
Presupposition,by D.E. Cooper,Rare Books,£6.69
The Business Man's Hand Book,by Unstated,Rare Books,£11.99
The Old World and the New King,by Andrew Borland,Rare Books,£19.89
Hampton Court,by Edward Yates,Rare Books,£13.19
Foreign Auto Repair Manual,by Edwin P. Anderson,Rare Books,£13.59
Light for Intermediate Students,by F. E. Rees,Rare Books,£7.69
Managing for Results,by Peter Ferdinand Drucker,Rare Books,£12.59
German Composition Book,by J. E. G. Burgoyne,Rare Books,£7.09
The Living World of Achievement,by Unstated,Rare Books,£9.59
Gall Midges of Economic Importance Vol II,by H F Barnes,Rare Books,£11.39
Architecture of France,by Bruce Allsopp & Ursula Clark,Rare Books,£9.59
Colour in Nature,by Marion I Newbigin,Rare Books,£12.19
Lectures On Conditioned Reflexes Vol I,by Ivan Petrovitch Pavlov,Rare Books,£14.39
"Reports of Tax Cases XXXIII, 1950-1952",by Various,Rare Books,£13.49
This Troubled World,by John Drinkwater,Rare Books,£11.49
Die Eichstatter Bischofschronik Des Grafen Wilhelm Werner Von Zimmern.,by Wilhelm Kraft (Ed).,Rare Books,£10.39
"Familiar Quotations: Being an Attempt to Trace Their Source, Passages and Phrases in Common Use",by John Bartlett,Rare Books,£8.59
Fromont Junior and Risler Senior,by Daudet,Rare Books,£7.59
Ras Schamra Und Sanchunjaton.,by Otto Eissfeldt,Rare Books,£13.19
"Social Politics and Modern Democracies, Volume I",by Charles W. Pipkin,Rare Books,£16.39
Workshop Technology Part I - an Introductory Course,by W A J Chapman,Rare Books,£6.59
The World of Sound,by Sir William Bragg,Rare Books,£14.59
Essays By Divers Hands. New Series Vol.XXXI,by Peter Green,Rare Books,£6.59
Towards the Sun,by Roy Macnab,Rare Books,£13.39
History of King Edward VI School Stafford,by C.G.Gilmore,Rare Books,£11.99
Advertisements in Court,by John Braun,Rare Books,£7.69
The Handy Book of Parish Law,by Holdsworth,Rare Books,£7.69
Admiralty Manual of Seamanship Vol I,by Unstated,Rare Books,£15.89
Fix Your Ford V8's and 6's 1970-1954,by Bill Toboldt,Rare Books,£7.19
"The Glenalmond Register, 1847 - 1929",by Unstated,Rare Books,£7.59
London's Fire Brigades,by W Eric Jackson,Rare Books,£9.49
Im Fluge durch die Welt,"by Stoddard, John L.",Rare Books,£7.09
Door Making,by None Stated,Rare Books,£22.29
My Foreign Correspondent in the British Isles,by Peter White,Rare Books,£12.69
The Changing Church: Reflections on the Progress of the Second Vatican Council (Stagbooks),by Hans Kng,Rare Books,£5.19
"The Observer's Book of Grasses, Sedges and Rushes",by W. J. Stokoe (Compiler),Rare Books,£9.89
Le Morte D'Arthur of Sir Thomas Malory: A Study of the Book and Its Sources,by Vida D.Scudder,Rare Books,£20.09
Ancient Semitic Civilizations,by Sabatino Moscati,Rare Books,£10.69
Modelling: A Guide for Teachers and Students Volume II,by Ed.Lanteri,Rare Books,£21.99
Over to Tunis,by Howard Marshall,Rare Books,£6.79
"A Lion in the Sun, A Novel","by Glaskin, G. M.",Rare Books,£11.49
The Industrial Revolution 1760-1830,by T.S Ashton,Rare Books,£7.09
A Class Book Of Physical Chemistry,by Lowry & Sugden,Rare Books,£8.99
Who's Who in Fiction,by H. Swan,Rare Books,£7.09
Egypt and the United Nations - Report of a Study Group Set Up by the Egyptian Society of International Law,by None Stated,Rare Books,£9.29
A Manual of Geology,by William Macgillivray,Rare Books,£19.89
Der Wiener Kongress,by Harold Nicolson,Rare Books,£11.09
Hammer Island,by Showell Styles,Rare Books,£34.89
Life And Struggles Of William Lovett.,by .,Rare Books,£11.29
The young traveller in Israel,by Kathleen Mary Willcox,Rare Books,£10.99
Walsall Aviation,by Edwin Shipley and John W. T. Jeffries,Rare Books,£10.59
The Country Year,by Paula Joyce,Rare Books,£10.09
Your Country Needs You!: Expansion of the British Army Infantry Divisions 1914-1918,"by Middlebrook, Martin",Rare Books,£4.99
Songs of Childhood Music Education Serie,by Ginn,Rare Books,£13.09
One Nation,by Ben Carson,Rare Books,£37.69
How to Upholster Furniture,by Kay Hardy,Rare Books,£13.89
Shells of the British Isles: Land and Freshwater,by Richard Rimmer,Rare Books,£7.89
Espana Pintoresca : The Life and Customs of Spain in Story and Legend,"by Dorado, Carolina Marcial",Rare Books,£13.19
In Search of Essex: A Traveller's Companion to the County,"by Stanley M. Jarvis, Colin T. Harrison",Rare Books,£7.89
Logarithmisch-Trigonometrisches Handbuch Auf Funf Decimalen,by Dr. E. Becker,Rare Books,£7.29
A Miscellany of Wine,"by Berry, C.W.  Andre Simon",Rare Books,£10.99
Food and Nutrition,by E.W.H. Cruickshank,Rare Books,£8.29
Lehrbuch Der Algebra Zweite Auflage Zweiter Band,by Weber,Rare Books,£25.19
They Came to Spy,"by Firmin, Stanley",Rare Books,£14.19
Edward,by Edward Mycue,Rare Books,£5.89
"Thunder and Lightning, Being the Thirty-second Robert Boyle Lecture",by G. C. Simpson,Rare Books,£8.39
Land-use-Transport System: Analysis and Synthesis,by William Ross Blunden,Rare Books,£10.49
The Younger Centuries. The story of William Younger & Co. Ltd. 1749 to 1949,by David Edwin Keir,Rare Books,£6.19
Angular Momentum,by D. M. Brink and G. R. Satchler,Rare Books,£7.29
Calculus and Analytic Geometry,by John A.Tierney,Rare Books,£30.29
The Story Of Electricity,by John Munro,Rare Books,£10.69
Robert Burns: His Life And Tradition In Words And Sound,by Ian Nimmo,Rare Books,£7.29
"Dimitry, Called the Pretender",by Philip L. Barbour,Rare Books,£7.89
Toys and Gifts for You to Make,by Hermyone Fremlin-Key,Rare Books,£7.29
Romanticism And The 20th Century (From 1800) (Man And His Music Series),by Wilfrid Mellers,Rare Books,£10.99
The Study of Groups,by Josephine Klein,Rare Books,£6.19
Robert Walpole and His Age,by G. R. Stirling Taylor,Rare Books,£6.39
An Introduction to Abstract Algebra,by Cyrus Colton Mac Duffee,Rare Books,£18.99
"The Cambridge History of English Literature, Volume XI: The Period of the French Revolution",by Various,Rare Books,£10.79
Pottery and Ceramics: A Guide to Information Sources,by James Edward Campbell,Rare Books,£18.99
Office English.,by A. R. Moon,Rare Books,£9.69
An Interpreter Of England. The Falconer Lectures,by The Earl Baldwin of Bewdley,Rare Books,£5.19
Science in Transition,by A.W. Haslett,Rare Books,£8.09
"The Story of Brooklands, Volume III",by W. Boddy,Rare Books,£14.29
Cystrawen y Frawddeg Gymraeg,by Melville Richards,Rare Books,£7.09
"Gothic Stonework: Containing The History And Principles Of Church Architecture, And Illustrations Of The Characteristic Features Of Each Period, The Arrangement Of Ecclesiastical Edifices, And A Gloss",by Ellis A. Davidson,Rare Books,£21.09
Concise Greek Course,by W. J. Bullick and J. A. Harrison,Rare Books,£13.89
Canada - A Story of Challenge,by J M C Careless,Rare Books,£13.89
Thermionic Valve Circuits.,"by Williams, Emrys.",Rare Books,£11.09
The first book of tropical mammals,"by Hoke, Helen",Rare Books,£12.49
Looking At Scotland,by John M. Wright,Rare Books,£19.29
Workshop Technology Part III,by W. A. J. Chapman,Rare Books,£10.49
Our Humble Helpers,by Jean-Henri Fabre,Rare Books,£17.29
Railway Revolution 1825-1845,by Marjorie Greenwood,Rare Books,£6.49
Geon PVC Resins,"by British Geon, Ltd.",Rare Books,£6.49
English Versification: A Complete Practical Guide to the Whole Subject,by E. Wadham,Rare Books,£10.79
Organic and Bio-Chemistry,by R. H. A. Plimmer,Rare Books,£14.09
Der Arme Heinrich,"by Von Aue, H.",Rare Books,£4.49
Health Giving Brews,by Kenneth Rawnsley,Rare Books,£7.49
Dickens' London,by Charles Dickens,Rare Books,£7.09
Oriental Rugs And Carpets (Pleasures And Treasures Series),by Stanley Reed,Rare Books,£7.49
The Beginner's Book of Chess (Eleventh Edition),"by Hollings, F.",Rare Books,£5.19
Blood on the Cowley Road,by Peter Tickler,Rare Books,£8.09
Island of Dreams,"by Teare, Denys",Rare Books,£6.49
Glove Toys,"by Hutchings, Edward",Rare Books,£7.49
Scenes from the Life of St. Thomas's Hospital,by Unstated,Rare Books,£6.49
Manual of Lettering,by Cecil Wade,Rare Books,£22.39
East Indies Episode,by John Fabricius,Rare Books,£15.99
The Adult Class,by A. J. J. Ratcliff,Rare Books,£8.69
London for Everyman,by William kent,Rare Books,£7.09
The Clinical Aspects Of Visceral Neurology,by W. K. Livingston,Rare Books,£16.89
"Evolution, A General Sketch From Nebula To Man",by Joseph McCabe,Rare Books,£10.99
Slainte: The Complete Guide to Irish Craft Beer and Cider,by Caroline Hennessy Kristen Jensen,Rare Books,£11.09
The Public Schools Yearbook 1923,by C. H. Deane,Rare Books,£12.69
Shorthaired Cats,by Harriet Wolfgang,Rare Books,£16.89
How to Be Human,"by Wax, Ruby",Rare Books,£5.79
Composition (How to Draw Series),by J. Ramsey Wherrett,Rare Books,£12.09
The Writers' Desk Book,by Various,Rare Books,£8.29
The Boys' Country Book,by John Moore (ed),Rare Books,£11.29
Animal Husbandry,by R. D. Park,Rare Books,£7.09
"Donkeys, A Practical Guide to Their Management",by M. R. De Wesselow,Rare Books,£9.29
Castles and Kings: A Pictorial Tribute,by Unstated,Rare Books,£10.69
Keeping House With Elizabeth Craig,by Elizabeth Craig,Rare Books,£12.29
Reading in Ethical Theory,by Wilfrid Sellars & John Hospers,Rare Books,£11.09
Southern Steam on the Isle of Wight,by Fairclough,Rare Books,£7.79
Madam,by Ethel Sidgwick,Rare Books,£9.29
The Making of a Man: Devotions for the Challenges That Men Face in Family and Career,by Richard Exley,Rare Books,£18.09
Architecture Japonaise,by Yukio Futagawa (Photos),Rare Books,£32.39
Valency: Classical and Modern.,by W. G. Palmer,Rare Books,£8.39
Score: The Strategy Of Taking Tests,by Darrell Huff,Rare Books,£11.09
Scramble for Africa:,"by Nutting , Anthony",Rare Books,£7.19
More of Peter Simple,"by ""Simple Peter""",Rare Books,£8.19
The Wonder Book of Would You Believe it?,by Stated,Rare Books,£8.49
"XII International Ornithological Congress, Proceedings, Vol.I",by G.Bergman,Rare Books,£14.29
Europe Excluding the British Isles and USSR,by J.J.Branigan,Rare Books,£8.49
A Guide to Correct Exposure,by Walter Francis Fairfax Shearcroft,Rare Books,£7.79
Plants at Work,by F. C. Steward,Rare Books,£16.99
The Pitman Book of Synonyms and Antonyms,by Stated,Rare Books,£9.09
Change of Life: Facts and Fallacies of Middle Age,by Joan Malleson,Rare Books,£15.79
The Best from Yachting,by The Editors of Yachting,Rare Books,£17.59
Great Elephant,by Ann Scholefield,Rare Books,£7.89
The Egotistical Sublime,by John Jones,Rare Books,£7.19
The Stones of Paris: Vol. II,by Benjamin Ellis Martin,Rare Books,£12.09
Principles of Medical Statistics,by A. Bradford Hill,Rare Books,£7.19
Costing and efficiency in hospitals: A critical survey of costing as an aid to the management of hospitals,by Charles Montacute,Rare Books,£8.49
"The Foundations of Motherhood (Originally Entitled ""The Ideal Management of Pregnancy"")",by Cyril V. Pink,Rare Books,£24.59
Enfants de France (Cours de Francais),by E. Saxelby,Rare Books,£14.49
The Sign Of The Cross,by Wilson Barrett,Rare Books,£7.19
A Social Geography of Europe,by J.M. Houston,Rare Books,£7.19
Pack Holidays And Cub Camping,by Stated,Rare Books,£8.89
Power and Speed,by Frederick E. Dean (Ed.),Rare Books,£11.09
The Persian Language (Hutchinson's university library: Modern languages),by Reuben Levy,Rare Books,£9.39
Music magazine: Selections from the BBC programme,by Anna Instone et al,Rare Books,£6.59
